tstamp,buffers,pct_buffer,added,removed,recycled,write,sync,total,synced,longest,average
2014-07-26T03:20:59.487Z,76013,4.8,0,0,23,242.473,1.318,243.823,272,0.200,0.004
2014-07-26T03:26:25.837Z,85414,5.4,0,0,39,269.314,0.995,270.333,299,0.182,0.003
2014-07-26T03:31:25.816Z,101640,6.5,0,0,43,268.965,0.950,269.948,302,0.199,0.003
2014-07-26T03:36:26.008Z,101750,6.5,0,0,49,268.989,1.161,270.172,335,0.176,0.003
2014-07-26T03:41:13.987Z,92886,5.9,0,0,53,257.589,1.330,258.948,322,0.218,0.004
2014-07-26T03:45:27.996Z,64673,4.1,0,0,55,210.593,1.353,211.966,310,0.223,0.004
2014-07-26T03:51:20.304Z,86267,5.5,0,0,49,259.886,3.289,263.220,294,0.327,0.011
2014-07-26T03:56:16.050Z,89488,5.7,0,0,54,257.427,1.258,258.707,343,0.077,0.003
2014-07-26T04:00:51.924Z,90709,5.8,0,0,53,233.466,1.332,234.832,314,0.209,0.004
2014-07-26T04:06:28.946Z,129129,8.2,0,0,51,269.028,1.900,270.958,351,0.247,0.005
2014-07-26T04:11:15.023Z,114196,7.3,0,0,59,255.791,1.219,257.047,300,0.196,0.004
2014-07-26T04:16:27.943Z,69091,4.4,0,0,61,269.966,0.891,270.879,302,0.038,0.002
2014-07-26T04:20:50.895Z,61490,3.9,0,0,36,231.637,1.220,232.923,350,0.096,0.003
2014-07-26T04:26:15.933Z,62009,3.9,0,0,34,257.073,0.882,257.973,341,0.057,0.002
2014-07-26T04:31:28.109Z,66357,4.2,0,0,31,269.021,1.057,270.134,276,0.130,0.003
2014-07-26T04:36:13.355Z,100611,6.4,0,0,32,255.122,1.075,256.216,337,0.131,0.003
2014-07-26T04:41:09.177Z,77321,4.9,0,0,35,250.849,0.909,251.777,296,0.189,0.003
2014-07-26T04:44:47.617Z,44744,2.8,0,0,33,169.602,0.772,170.394,305,0.197,0.002
2014-07-26T04:51:21.740Z,61711,3.9,0,0,33,263.047,0.953,264.022,300,0.104,0.003
2014-07-26T04:55:54.849Z,58608,3.7,0,0,54,235.901,1.152,237.073,295,0.102,0.003
2014-07-26T05:01:28.137Z,122647,7.8,0,0,28,269.059,1.142,270.226,268,0.171,0.004
2014-07-26T05:06:28.337Z,106613,6.8,0,0,59,269.849,1.324,271.193,333,0.057,0.003
2014-07-26T05:11:28.372Z,117258,7.5,0,0,51,269.615,1.367,271.009,278,0.174,0.004
2014-07-26T05:16:28.058Z,68668,4.4,0,0,52,269.536,1.097,270.656,289,0.200,0.003
2014-07-26T05:21:28.219Z,103348,6.6,0,0,28,269.828,1.274,271.131,290,0.160,0.004
2014-07-26T05:26:28.576Z,111752,7.1,0,0,41,269.712,1.586,271.327,270,0.206,0.005
2014-07-26T05:31:28.025Z,121333,7.7,0,0,55,269.348,1.030,270.419,276,0.193,0.003
2014-07-26T05:36:28.058Z,67678,4.3,0,0,59,269.931,1.036,271.002,291,0.174,0.003
2014-07-26T05:41:24.927Z,69378,4.4,0,0,33,266.711,1.108,267.839,323,0.093,0.003
2014-07-26T05:45:17.600Z,31535,2.0,0,0,36,199.133,0.485,199.639,303,0.092,0.001
2014-07-26T05:50:57.953Z,57256,3.6,0,0,22,239.378,0.842,240.250,311,0.123,0.002
2014-07-26T05:56:25.439Z,42189,2.7,0,0,52,266.557,0.848,267.428,298,0.040,0.002
2014-07-26T06:01:28.990Z,61166,3.9,0,0,23,269.557,0.920,270.517,293,0.090,0.003
2014-07-26T06:06:30.241Z,46036,2.9,0,0,29,269.981,1.219,271.222,299,0.072,0.004
2014-07-26T06:11:29.964Z,62404,4.0,0,0,23,269.781,0.891,270.693,282,0.077,0.003
2014-07-26T06:16:29.897Z,46187,2.9,0,0,29,268.984,0.896,269.902,313,0.059,0.002
2014-07-26T06:21:21.484Z,58617,3.7,0,0,23,260.444,1.069,261.556,275,0.098,0.003
2014-07-26T06:26:30.131Z,53903,3.4,0,0,29,269.560,1.030,270.611,331,0.046,0.003
2014-07-26T06:31:29.846Z,56128,3.6,0,0,30,269.852,0.810,270.685,272,0.094,0.002
2014-07-26T06:36:29.716Z,44419,2.8,0,0,27,269.165,0.656,269.840,284,0.072,0.002
2014-07-26T06:41:29.914Z,57537,3.7,0,0,22,269.248,0.896,270.167,296,0.070,0.003
2014-07-26T06:44:38.700Z,40010,2.5,0,0,27,157.845,0.891,158.757,298,0.178,0.002
2014-07-26T06:50:48.463Z,49203,3.1,0,0,27,227.912,0.727,228.662,299,0.062,0.002
2014-07-26T06:56:29.497Z,43835,2.8,0,0,44,269.366,0.577,269.962,285,0.042,0.002
2014-07-26T07:01:29.470Z,54189,3.4,0,0,21,269.361,0.547,269.942,273,0.064,0.002
2014-07-26T07:06:29.868Z,58040,3.7,0,0,26,269.551,0.771,270.369,325,0.074,0.002
2014-07-26T07:11:30.014Z,55394,3.5,0,0,31,269.129,0.958,270.115,275,0.087,0.003
2014-07-26T07:16:30.092Z,47710,3.0,0,0,27,269.990,1.031,271.048,281,0.050,0.003
2014-07-26T07:21:29.869Z,49470,3.1,0,0,23,269.806,0.924,270.749,286,0.107,0.003
2014-07-26T07:26:29.822Z,41671,2.6,0,0,23,269.153,0.748,269.922,274,0.042,0.002
2014-07-26T07:31:27.813Z,46431,3.0,0,0,21,266.789,1.019,267.961,286,0.067,0.003
2014-07-26T07:36:30.087Z,58641,3.7,0,0,22,269.165,1.075,270.258,322,0.088,0.003
2014-07-26T07:41:30.351Z,48423,3.1,0,0,30,269.908,1.280,271.235,309,0.310,0.004
2014-07-26T07:44:36.323Z,41639,2.6,0,0,23,156.328,0.586,156.942,304,0.050,0.001
2014-07-26T07:51:13.128Z,47214,3.0,0,0,29,252.544,1.134,253.702,303,0.056,0.003
2014-07-26T07:56:27.863Z,60698,3.9,0,0,41,264.189,4.480,268.689,286,0.105,0.015
2014-07-26T08:01:30.314Z,69906,4.4,0,0,32,269.134,1.251,270.418,358,0.090,0.003
2014-07-26T08:06:30.673Z,84003,5.3,0,0,36,269.725,1.583,271.330,314,0.107,0.005
2014-07-26T08:11:30.153Z,71116,4.5,0,0,31,269.313,1.120,270.449,282,0.080,0.003
2014-07-26T08:16:21.809Z,49318,3.1,0,0,30,261.507,1.076,262.629,287,0.068,0.003
2014-07-26T08:21:29.978Z,48556,3.1,0,0,24,269.193,0.915,270.130,275,0.067,0.003
2014-07-26T08:26:30.152Z,50762,3.2,0,0,23,268.922,1.190,270.143,320,0.089,0.003
2014-07-26T08:31:30.953Z,48797,3.1,0,0,28,269.810,0.928,270.769,283,0.102,0.003
2014-07-26T08:36:31.117Z,56295,3.6,0,0,22,269.033,1.082,270.133,306,0.064,0.003
2014-07-26T08:41:22.113Z,46384,2.9,0,0,27,260.954,0.992,261.970,308,0.113,0.003
2014-07-26T08:45:07.384Z,37039,2.4,0,0,23,185.657,1.554,187.231,309,0.149,0.005
2014-07-26T08:50:58.983Z,50068,3.2,0,0,26,237.714,0.759,238.496,302,0.063,0.002
2014-07-26T08:56:31.988Z,63190,4.0,0,0,44,269.900,1.016,270.941,282,0.093,0.003
2014-07-26T09:01:33.314Z,64540,4.1,0,0,31,269.979,1.295,271.295,308,0.112,0.004
2014-07-26T09:06:33.137Z,57038,3.6,0,0,33,269.647,1.126,270.794,293,0.054,0.003
2014-07-26T09:11:32.966Z,58864,3.7,0,0,28,269.877,0.900,270.798,288,0.057,0.003
2014-07-26T09:16:27.338Z,60351,3.8,0,0,27,263.355,0.967,264.343,292,0.078,0.003
2014-07-26T09:21:32.922Z,57360,3.6,0,0,30,269.646,0.839,270.551,279,0.121,0.003
2014-07-26T09:26:12.291Z,47835,3.0,0,0,26,248.545,0.758,249.338,279,0.059,0.002
2014-07-26T09:31:33.102Z,61988,3.9,0,0,24,269.697,1.040,270.763,318,0.169,0.003
2014-07-26T09:36:32.885Z,57388,3.6,0,0,35,269.752,0.980,270.753,286,0.046,0.003
2014-07-26T09:41:31.603Z,55701,3.5,0,0,39,267.435,1.245,268.714,343,0.240,0.003
2014-07-26T09:45:01.488Z,34031,2.2,0,0,46,177.999,0.819,178.853,302,0.112,0.002
2014-07-26T09:51:15.956Z,52196,3.3,0,0,41,252.360,0.963,253.364,296,0.047,0.003
2014-07-26T09:56:15.250Z,44951,2.9,0,0,38,251.333,0.892,252.246,280,0.031,0.003
2014-07-26T10:01:33.056Z,55686,3.5,0,0,23,269.745,0.973,270.760,306,0.089,0.003
2014-07-26T10:06:32.810Z,56303,3.6,0,0,26,269.942,0.749,270.727,309,0.068,0.002
2014-07-26T10:11:32.797Z,55553,3.5,0,0,26,269.146,0.785,269.958,297,0.195,0.002
2014-07-26T10:16:32.925Z,76339,4.9,0,0,24,269.157,0.921,270.096,337,0.150,0.002
2014-07-26T10:21:32.891Z,50973,3.2,0,0,31,269.003,0.825,269.936,275,0.065,0.002
2014-07-26T10:26:20.603Z,44645,2.8,0,0,23,256.439,1.221,257.683,311,0.038,0.003
2014-07-26T10:31:32.615Z,45109,2.9,0,0,22,269.378,0.602,270.009,280,0.112,0.002
2014-07-26T10:36:21.005Z,47947,3.0,0,0,21,257.459,0.877,258.361,296,0.077,0.002
2014-07-26T10:41:33.161Z,42337,2.7,0,0,24,269.961,1.120,271.117,311,0.268,0.003
2014-07-26T10:45:11.186Z,36134,2.3,0,0,21,188.130,0.828,188.998,317,0.154,0.002
2014-07-26T10:51:07.142Z,55212,3.5,0,0,26,244.174,0.639,244.857,344,0.040,0.001
2014-07-26T10:56:08.934Z,50323,3.2,0,0,47,246.010,0.693,246.736,286,0.060,0.002
2014-07-26T11:01:33.230Z,42192,2.7,0,0,25,269.059,1.157,270.240,330,0.051,0.003
2014-07-26T11:06:33.029Z,51060,3.2,0,0,20,269.799,0.942,270.769,300,0.066,0.003
2014-07-26T11:11:33.087Z,43565,2.8,0,0,26,269.965,1.042,271.031,333,0.064,0.003
2014-07-26T11:16:16.270Z,47937,3.0,0,0,21,253.241,0.888,254.155,289,0.081,0.003
2014-07-26T11:21:33.067Z,39618,2.5,0,0,25,269.641,1.059,270.751,317,0.076,0.003
2014-07-26T11:26:33.024Z,46643,3.0,0,0,19,269.891,1.013,270.928,282,0.073,0.003
2014-07-26T11:31:32.994Z,38983,2.5,0,0,23,269.945,0.976,270.940,284,0.060,0.003
2014-07-26T11:36:33.472Z,63428,4.0,0,0,19,269.492,0.930,270.447,336,0.032,0.002
2014-07-26T11:41:25.572Z,66190,4.2,0,0,34,261.059,0.980,262.068,307,0.069,0.003
2014-07-26T11:45:16.362Z,33050,2.1,0,0,24,191.898,0.835,192.754,331,0.337,0.002
2014-07-26T11:51:31.730Z,48578,3.1,0,0,24,267.471,0.776,268.270,304,0.058,0.002
2014-07-26T11:55:56.553Z,46595,3.0,0,0,40,231.909,0.850,232.789,288,0.073,0.002
2014-07-26T12:01:30.476Z,38221,2.4,0,0,24,265.820,1.012,266.855,274,0.188,0.003
2014-07-26T12:06:34.005Z,48137,3.1,0,0,18,269.491,0.949,270.494,310,0.055,0.003
2014-07-26T12:11:35.068Z,39824,2.5,0,0,26,270.043,0.989,271.062,294,0.080,0.003
2014-07-26T12:16:10.040Z,49636,3.2,0,0,19,245.047,0.868,245.941,337,0.069,0.002
2014-07-26T12:21:35.010Z,50491,3.2,0,0,26,269.922,0.971,270.915,341,0.085,0.002
2014-07-26T12:26:23.517Z,45395,2.9,0,0,27,258.851,0.606,259.477,279,0.073,0.002
2014-07-26T12:31:34.959Z,42222,2.7,0,0,24,269.476,0.912,270.404,287,0.062,0.003
2014-07-26T12:36:34.877Z,51410,3.3,0,0,19,269.014,0.842,269.890,305,0.038,0.002
2014-07-26T12:41:19.497Z,58076,3.7,0,0,24,253.507,1.059,254.601,300,0.058,0.003
2014-07-26T12:45:07.200Z,33997,2.2,0,0,24,181.653,0.979,182.657,339,0.237,0.002
2014-07-26T12:51:34.896Z,50496,3.2,0,0,27,269.688,0.887,270.595,345,0.113,0.002
2014-07-26T12:56:34.831Z,54281,3.5,0,0,45,269.124,0.763,269.907,287,0.069,0.002
2014-07-26T13:01:34.765Z,40380,2.6,0,0,23,269.136,0.751,269.904,321,0.074,0.002
2014-07-26T13:06:34.853Z,55506,3.5,0,0,19,269.239,0.789,270.058,285,0.077,0.002
2014-07-26T13:11:34.970Z,41115,2.6,0,0,25,269.160,0.908,270.085,331,0.051,0.002
2014-07-26T13:16:20.775Z,50394,3.2,0,0,21,254.975,0.776,255.776,284,0.056,0.002
2014-07-26T13:21:34.851Z,50122,3.2,0,0,25,269.222,0.792,270.031,315,0.084,0.002
2014-07-26T13:26:24.278Z,49300,3.1,0,0,25,258.607,0.771,259.396,290,0.062,0.002
2014-07-26T13:31:35.074Z,47384,3.0,0,0,25,269.695,1.038,270.756,321,0.200,0.003
2014-07-26T13:36:34.799Z,52770,3.4,0,0,22,269.920,0.756,270.695,294,0.052,0.002
2014-07-26T13:41:20.479Z,60100,3.8,0,0,26,254.747,0.873,255.649,304,0.034,0.002
2014-07-26T13:44:34.196Z,30040,1.9,0,0,25,148.743,0.900,149.673,352,0.119,0.002
2014-07-26T13:51:34.638Z,50122,3.2,0,0,28,269.702,0.609,270.340,324,0.050,0.001
2014-07-26T13:56:34.963Z,54211,3.4,0,0,37,269.335,0.920,270.294,297,0.144,0.003
2014-07-26T14:01:34.869Z,40862,2.6,0,0,25,269.057,0.803,269.878,286,0.052,0.002
2014-07-26T14:06:35.229Z,53308,3.4,0,0,20,269.121,1.189,270.330,307,0.076,0.003
2014-07-26T14:11:31.161Z,50863,3.2,0,0,24,265.808,1.076,266.905,327,0.103,0.003
2014-07-26T14:16:16.179Z,50197,3.2,0,0,24,251.265,0.663,251.984,290,0.037,0.002
2014-07-26T14:21:31.373Z,41382,2.6,0,0,26,265.959,1.163,267.145,349,0.066,0.003
2014-07-26T14:26:35.033Z,49357,3.1,0,0,20,269.602,1.001,270.626,289,0.088,0.003
2014-07-26T14:31:35.120Z,52260,3.3,0,0,25,269.946,1.085,271.057,328,0.253,0.003
2014-07-26T14:36:34.842Z,73414,4.7,0,0,24,269.727,0.944,270.691,299,0.036,0.003
2014-07-26T14:41:27.443Z,46236,2.9,0,0,29,261.671,0.876,262.570,294,0.047,0.002
2014-07-26T14:44:49.800Z,30370,1.9,0,0,24,164.359,0.939,165.320,346,0.249,0.002
2014-07-26T14:51:35.237Z,55793,3.5,0,0,25,269.034,1.279,270.335,307,0.366,0.004
2014-07-26T14:55:59.705Z,58558,3.7,0,0,47,234.095,1.312,235.438,315,0.107,0.004
2014-07-26T15:01:35.061Z,52038,3.3,0,0,31,269.269,0.999,270.289,304,0.087,0.003
2014-07-26T15:06:35.254Z,63862,4.1,0,0,28,269.899,1.243,271.163,308,0.072,0.004
2014-07-26T15:11:29.793Z,57557,3.7,0,0,28,264.294,1.178,265.509,379,0.112,0.003
2014-07-26T15:16:35.142Z,68218,4.3,0,0,27,269.151,1.133,270.313,289,0.147,0.003
2014-07-26T15:21:21.598Z,61606,3.9,0,0,29,256.460,0.944,257.426,341,0.056,0.002
2014-07-26T15:26:30.286Z,85482,5.4,0,0,29,264.600,1.017,265.647,334,0.041,0.003
2014-07-26T15:31:35.131Z,56264,3.6,0,0,34,269.640,1.136,270.811,301,0.084,0.003
2014-07-26T15:36:35.004Z,73117,4.6,0,0,26,269.844,0.937,270.843,300,0.069,0.003
2014-07-26T15:41:29.670Z,56607,3.6,0,0,30,264.263,1.365,265.646,344,0.325,0.003
2014-07-26T15:44:35.825Z,37640,2.4,0,0,38,150.435,0.646,151.123,319,0.187,0.002
2014-07-26T15:51:34.964Z,53927,3.4,0,0,50,269.114,0.892,270.039,328,0.071,0.002
2014-07-26T15:56:34.940Z,52284,3.3,0,0,50,269.019,0.903,269.945,292,0.149,0.003
2014-07-26T16:01:34.874Z,44691,2.8,0,0,23,268.975,0.892,269.919,302,0.065,0.002
2014-07-26T16:06:35.147Z,61002,3.9,0,0,21,269.169,1.052,270.242,355,0.060,0.002
2014-07-26T16:11:35.128Z,44707,2.8,0,0,30,269.876,1.053,270.950,287,0.098,0.003
2014-07-26T16:16:29.419Z,45981,2.9,0,0,21,264.571,0.671,265.264,289,0.078,0.002
2014-07-26T16:21:28.978Z,38706,2.5,0,1,22,264.025,0.465,264.522,289,0.067,0.001
2014-07-26T16:26:35.789Z,44806,2.8,0,0,19,269.966,0.766,270.774,308,0.058,0.002
2014-07-26T16:31:36.038Z,66782,4.2,0,0,20,269.212,0.976,270.219,317,0.082,0.003
2014-07-26T16:36:35.888Z,63813,4.1,0,0,29,269.974,0.824,270.820,306,0.058,0.002
2014-07-26T16:41:26.197Z,48236,3.1,0,0,27,259.267,0.992,260.278,305,0.066,0.003
2014-07-26T16:44:50.122Z,27813,1.8,0,0,24,164.002,0.852,164.886,316,0.083,0.002
2014-07-26T16:51:34.253Z,50087,3.2,0,0,23,268.274,0.728,269.029,299,0.088,0.002
2014-07-26T16:56:35.654Z,52893,3.4,0,0,36,269.721,0.629,270.368,323,0.053,0.001
2014-07-26T17:01:33.485Z,46991,3.0,0,0,26,266.787,0.955,267.800,280,0.074,0.003
2014-07-26T17:06:35.675Z,49372,3.1,0,0,22,269.499,0.634,270.160,299,0.052,0.002
2014-07-26T17:11:36.078Z,51766,3.3,0,0,23,269.319,1.033,270.374,298,0.069,0.003
2014-07-26T17:16:35.987Z,45795,2.9,0,0,24,269.878,0.981,270.879,289,0.093,0.003
2014-07-26T17:21:37.109Z,44087,2.8,0,0,21,269.973,1.102,271.094,287,0.067,0.003
2014-07-26T17:26:37.128Z,44128,2.8,0,0,23,269.880,1.088,270.988,336,0.106,0.003
2014-07-26T17:31:37.494Z,50363,3.2,0,0,27,269.904,1.403,271.355,309,0.115,0.004
2014-07-26T17:36:37.368Z,46685,3.0,0,0,23,269.404,1.402,270.845,316,0.349,0.004
2014-07-26T17:41:37.025Z,64445,4.1,0,0,22,269.589,1.014,270.630,303,0.060,0.003
2014-07-26T17:45:01.657Z,30094,1.9,0,0,28,174.664,0.910,175.602,326,0.258,0.002
2014-07-26T17:51:15.619Z,46287,2.9,0,0,21,248.019,0.818,248.859,317,0.033,0.002
2014-07-26T17:56:37.170Z,46400,3.0,0,0,40,269.386,1.093,270.503,337,0.158,0.003
2014-07-26T18:01:25.647Z,58502,3.7,0,0,21,258.636,0.790,259.446,315,0.066,0.002
2014-07-26T18:06:37.088Z,49764,3.2,0,0,30,269.314,1.054,270.400,330,0.036,0.003
2014-07-26T18:11:25.267Z,49691,3.2,0,0,23,258.270,0.852,259.149,292,0.066,0.002
2014-07-26T18:16:36.853Z,45831,2.9,0,0,24,269.777,0.784,270.585,295,0.058,0.002
2014-07-26T18:21:36.994Z,43661,2.8,0,0,22,269.168,0.914,270.109,286,0.054,0.003
2014-07-26T18:26:30.118Z,43376,2.8,0,0,23,262.372,0.702,263.093,301,0.087,0.002
2014-07-26T18:31:38.485Z,62780,4.0,0,0,21,269.905,1.404,271.329,319,0.209,0.004
2014-07-26T18:36:38.023Z,46882,3.0,0,0,28,269.380,1.088,270.509,302,0.055,0.003
2014-07-26T18:41:26.075Z,67582,4.3,0,0,23,257.974,1.005,259.024,307,0.078,0.003
2014-07-26T18:45:10.370Z,27837,1.8,0,0,29,182.090,1.132,183.254,318,0.169,0.003
2014-07-26T18:51:37.911Z,49076,3.1,0,0,21,269.568,0.828,270.439,302,0.074,0.002
2014-07-26T18:56:06.399Z,39195,2.5,0,0,45,236.972,1.452,238.460,360,0.210,0.004
2014-07-26T19:01:37.994Z,50966,3.2,0,0,21,269.601,0.895,270.532,327,0.034,0.002
2014-07-26T19:06:39.048Z,52443,3.3,0,0,27,270.022,0.981,271.023,306,0.054,0.003
2014-07-26T19:11:39.037Z,54518,3.5,0,0,23,269.943,0.979,270.962,323,0.049,0.003
2014-07-26T19:16:39.188Z,42730,2.7,0,0,26,269.985,1.111,271.121,306,0.067,0.003
2014-07-26T19:21:39.048Z,53304,3.4,0,0,20,269.825,0.986,270.833,325,0.083,0.003
2014-07-26T19:26:31.027Z,40843,2.6,0,0,29,262.334,0.583,262.949,289,0.064,0.002
2014-07-26T19:31:38.841Z,53659,3.4,0,0,20,269.931,0.801,270.775,303,0.053,0.002
2014-07-26T19:36:38.856Z,49193,3.1,0,0,25,269.104,0.851,269.985,333,0.056,0.002
2014-07-26T19:41:31.685Z,55434,3.5,0,0,24,261.920,0.832,262.798,328,0.069,0.002
2014-07-26T19:44:15.187Z,34714,2.2,0,0,26,125.535,0.914,126.470,328,0.308,0.002
2014-07-26T19:51:28.469Z,51799,3.3,0,0,23,259.266,0.881,260.178,309,0.053,0.002
2014-07-26T19:56:35.048Z,45726,2.9,0,0,49,265.868,0.650,266.541,334,0.048,0.001
2014-07-26T20:01:38.898Z,56226,3.6,0,0,23,269.924,0.865,270.818,291,0.059,0.002
2014-07-26T20:06:23.822Z,46700,3.0,0,0,25,254.048,0.827,254.895,326,0.033,0.002
2014-07-26T20:11:38.691Z,54961,3.5,0,0,23,268.837,0.936,269.823,318,0.084,0.002
2014-07-26T20:16:21.083Z,46146,2.9,0,0,30,251.560,0.780,252.361,303,0.060,0.002
2014-07-26T20:21:38.290Z,76632,4.9,0,0,24,269.358,0.768,270.159,309,0.114,0.002
2014-07-26T20:26:38.760Z,55134,3.5,0,0,39,269.642,0.772,270.439,287,0.054,0.002
2014-07-26T20:31:21.354Z,39407,2.5,0,0,27,251.819,0.704,252.566,279,0.037,0.002
2014-07-26T20:36:39.058Z,49175,3.1,0,0,23,269.633,1.005,270.656,336,0.090,0.002
2014-07-26T20:41:17.840Z,59637,3.8,0,0,26,248.424,1.303,249.751,354,0.106,0.003
2014-07-26T20:45:16.117Z,38438,2.4,0,0,30,185.626,1.578,187.226,363,0.338,0.004
2014-07-26T20:51:35.330Z,60903,3.9,0,0,29,265.850,1.234,267.110,294,0.163,0.004
2014-07-26T20:56:33.553Z,65933,4.2,0,0,46,263.780,1.387,265.189,328,0.225,0.004
2014-07-26T21:01:16.696Z,66825,4.2,0,0,28,246.761,1.322,248.107,290,0.210,0.004
2014-07-26T21:06:14.063Z,85536,5.4,0,0,32,244.433,0.868,245.324,284,0.134,0.003
2014-07-26T21:11:25.601Z,64987,4.1,0,0,27,256.567,0.881,257.482,294,0.056,0.002
2014-07-26T21:16:28.383Z,50236,3.2,0,0,32,259.088,0.628,259.739,280,0.056,0.002
2014-07-26T21:21:38.845Z,62489,4.0,0,0,23,269.578,0.780,270.422,277,0.077,0.002
2014-07-26T21:26:35.210Z,48414,3.1,0,0,29,265.195,1.119,266.333,284,0.288,0.003
2014-07-26T21:31:38.783Z,45913,2.9,0,0,23,269.579,0.924,270.539,274,0.075,0.003
2014-07-26T21:36:38.658Z,41202,2.6,0,0,44,268.969,0.844,269.843,272,0.050,0.003
2014-07-26T21:41:32.089Z,67649,4.3,0,0,39,262.406,0.961,263.401,335,0.097,0.002
2014-07-26T21:44:38.139Z,35614,2.3,0,0,43,148.909,1.085,150.013,320,0.185,0.003
2014-07-26T21:51:16.713Z,50467,3.2,0,0,23,247.548,0.956,248.527,317,0.201,0.003
2014-07-26T21:56:38.904Z,41230,2.6,0,0,42,269.248,0.873,270.140,296,0.053,0.002
2014-07-26T22:01:39.055Z,53090,3.4,0,0,19,269.019,1.024,270.123,280,0.067,0.003
2014-07-26T22:06:39.027Z,40707,2.6,0,0,24,269.943,0.977,270.942,308,0.045,0.003
2014-07-26T22:11:36.428Z,53609,3.4,0,0,20,267.326,1.023,268.372,301,0.074,0.003
2014-07-26T22:16:38.722Z,50843,3.2,0,0,25,269.511,0.718,270.260,316,0.054,0.002
2014-07-26T22:21:39.105Z,53670,3.4,0,0,26,269.228,1.094,270.354,279,0.123,0.003
2014-07-26T22:26:39.085Z,44042,2.8,0,0,26,269.873,1.059,270.950,315,0.064,0.003
2014-07-26T22:31:38.804Z,54157,3.4,0,0,21,269.916,0.723,270.688,288,0.026,0.002
2014-07-26T22:36:38.915Z,41605,2.6,0,0,24,269.146,0.916,270.081,292,0.070,0.003
2014-07-26T22:41:39.048Z,74508,4.7,0,0,19,268.936,1.147,270.104,281,0.196,0.004
2014-07-26T22:44:42.925Z,26846,1.7,0,0,30,153.876,0.955,154.850,314,0.156,0.003
2014-07-26T22:51:39.423Z,54754,3.5,0,0,22,269.609,0.768,270.395,291,0.089,0.002
2014-07-26T22:56:34.872Z,38550,2.5,0,0,38,264.230,1.155,265.420,343,0.188,0.003
2014-07-26T23:01:39.729Z,37307,2.4,0,0,19,269.125,0.673,269.822,277,0.050,0.002
2014-07-26T23:06:39.763Z,41345,2.6,0,0,23,269.257,0.716,270.003,294,0.056,0.002
2014-07-26T23:11:40.026Z,61671,3.9,0,0,20,269.177,1.031,270.235,329,0.092,0.003
2014-07-26T23:16:39.842Z,44841,2.9,0,0,34,269.980,0.786,270.785,303,0.075,0.002
2014-07-26T23:21:32.866Z,52049,3.3,0,0,21,262.088,0.883,262.995,280,0.120,0.003
2014-07-26T23:26:34.600Z,40176,2.6,0,0,25,263.751,0.928,264.696,290,0.141,0.003
2014-07-26T23:31:39.674Z,49416,3.1,0,0,19,269.393,0.612,270.038,277,0.054,0.002
2014-07-26T23:36:39.508Z,60322,3.8,0,0,27,269.189,0.598,269.805,290,0.056,0.002
2014-07-26T23:41:25.858Z,70767,4.5,0,0,23,255.013,1.242,256.318,331,0.252,0.003
2014-07-26T23:45:10.839Z,31298,2.0,0,0,38,180.154,0.750,180.940,328,0.088,0.002
2014-07-26T23:51:39.779Z,59028,3.8,0,0,21,269.056,0.756,269.839,293,0.049,0.002
2014-07-26T23:56:37.757Z,47035,3.0,0,0,45,266.793,1.129,267.950,319,0.054,0.003
2014-07-27T00:01:24.570Z,48284,3.1,0,0,23,254.086,0.671,254.783,277,0.042,0.002
2014-07-27T00:06:39.990Z,46625,3.0,0,0,25,269.413,0.922,270.374,311,0.048,0.002
2014-07-27T00:11:41.209Z,52771,3.4,0,0,22,270.020,1.144,271.190,282,0.068,0.004
2014-07-27T00:16:40.839Z,36816,2.3,0,0,25,269.620,0.959,270.599,288,0.112,0.003
2014-07-27T00:21:16.487Z,39837,2.5,0,0,18,245.001,0.581,245.620,274,0.029,0.002
2014-07-27T00:26:38.257Z,38173,2.4,0,0,22,266.834,0.865,267.717,294,0.067,0.002
2014-07-27T00:31:40.882Z,55768,3.5,0,0,18,269.749,0.817,270.595,363,0.023,0.002
2014-07-27T00:36:41.054Z,38261,2.4,0,0,29,269.136,0.983,270.143,280,0.057,0.003
2014-07-27T00:41:41.030Z,51530,3.3,0,0,18,269.940,0.983,270.946,293,0.084,0.003
2014-07-27T00:45:47.585Z,29540,1.9,0,0,24,216.582,0.889,217.526,310,0.131,0.002
2014-07-27T00:50:46.239Z,47539,3.0,0,0,17,213.660,1.877,215.570,285,0.441,0.006
2014-07-27T00:56:40.561Z,106015,6.7,0,0,50,269.210,0.560,270.237,280,0.063,0.002
2014-07-27T01:01:39.619Z,44183,2.8,0,0,30,268.455,0.453,269.027,283,0.040,0.001
2014-07-27T01:06:42.073Z,44359,2.8,0,0,27,269.368,1.983,271.426,297,0.093,0.006
2014-07-27T01:11:43.445Z,59149,3.8,0,0,22,265.932,7.320,273.345,297,0.357,0.024
2014-07-27T01:16:16.675Z,46924,3.0,0,0,33,260.455,1.008,261.738,318,0.074,0.003
2014-07-27T01:21:19.997Z,63793,4.1,0,0,64,263.616,1.585,265.285,296,0.034,0.005
2014-07-27T01:26:26.179Z,50615,3.2,0,0,40,269.960,1.130,271.147,300,0.050,0.003
2014-07-27T01:31:26.805Z,90483,5.8,0,0,26,269.778,1.729,271.597,281,0.131,0.006
2014-07-27T01:36:01.110Z,73379,4.7,0,0,30,243.530,1.710,245.278,300,0.051,0.005
